DTC: 60 , AVERAGE U: 1.41
========
DTC: 60 , AVERAGE e: 0.84
No.  T_h_i    T_h_o   T_c_i   T_c_o
  3   59.69    52.32   20.00   50.84
  4   59.95    53.14   19.89   52.64
  5   59.87    51.97   19.96   52.52
  6   59.47    52.60   19.80   52.65
  7   59.71    51.71   19.82   51.38
  8   59.69    51.80   19.96   52.73
  9   59.76    52.89   19.83   52.20
 10   59.59    53.42   19.95   54.65
 11   59.42    52.46   19.95   51.59
 12   59.88    52.56   19.81   50.86
 13   59.90    51.75   19.87   52.75
 14   59.44    51.71   19.97   51.29
 15   59.92    53.26   19.92   52.63
 16   59.46    52.03   19.92   54.38
 17   59.42    51.93   19.86   52.09
 18   59.50    50.30   19.89   52.22
 19   59.71    51.93   19.89   52.96
 20   59.64    51.20   19.88   53.36
 21   59.90    54.30   19.84   52.22
 22   59.96    52.22   19.92   52.36
 23   59.85    52.68   19.95   52.25
 24   59.80    54.64   19.93   51.74
 25   59.44    51.92   19.84   53.78
 26   59.89    51.84   19.94   51.95
 27   59.89    53.54   19.93   51.74
 28   59.97    54.33   19.84   51.91
 29   59.47    50.61   19.99   51.50
 30   59.99    51.71   19.98   51.78
 31   59.52    52.48   19.82   53.75
 32   59.66    52.53   19.90   51.86
 33   59.56    52.44   19.95   51.32
 34   59.50    52.67   19.93   50.06
 35   59.62    52.93   19.94   52.30
 36   59.57    51.51   19.99   53.27
 37   59.76    52.99   19.98   50.71
 38   59.40    50.61   19.85   53.37
 39   59.44    53.23   19.87   52.33
 40   59.64    51.18   19.86   52.52
 41   59.87    53.07   19.86   51.48
 42   59.87    51.02   19.94   52.48
 43   59.98    53.58   19.98   52.42
 44   59.91    50.92   19.92   51.99
 45   59.83    52.26   19.90   51.24
 46   59.63    52.13   19.98   53.21
 47   59.67    51.66   19.92   53.48
 48   59.64    50.95   19.84   50.71
 49   59.72    51.73   19.87   51.30
 50   59.64    52.09   19.83   49.99
 51   59.87    50.87   19.93   51.87
 52   59.95    52.48   19.98   53.65
 53   59.92    52.97   19.99   52.20
 54   59.75    51.83   19.95   51.22
 55   59.51    52.36   19.85   52.63
 56   59.49    52.27   19.91   51.43
 57   59.95    51.31   19.82   52.87
 58   59.49    50.69   19.88   52.08
 59   59.42    52.52   19.88   50.13
 60   59.90    50.26   19.92   52.60
 61   59.59    51.34   19.92   53.03
 62   59.60    52.20   19.99   52.61
 63   59.48    51.87   19.86   52.28
 64   59.48    53.43   19.81   53.55
 65   59.82    53.90   19.80   51.10
 66   59.72    53.59   19.96   49.54
 67   59.72    51.09   19.82   52.47
 68   59.70    51.68   19.91   52.36
 69   59.77    52.50   19.93   52.03
 70   59.76    51.23   19.91   52.15
 71   59.92    51.95   19.88   50.00
 72   59.77    51.85   19.82   50.77
 73   59.63    50.03   19.91   51.64
 74   59.86    52.11   19.80   54.04
 75   59.45    53.59   19.81   52.46
 76   59.77    50.72   19.94   50.69
 77   59.88    54.12   19.89   51.95
 78   59.50    51.71   19.80   51.91
 79   59.61    53.92   19.95   50.88
 80   59.43    52.14   19.88   52.44
 81   59.46    52.82   20.00   50.35
 82   59.50    52.00   19.87   52.47
 83   59.41    52.50   19.80   52.26
 84   59.99    51.81   19.95   52.66
 85   59.49    52.84   19.83   51.52
 86   59.62    50.82   19.95   53.45
 87   59.69    52.07   19.89   52.78
 88   59.65    52.30   19.87   53.87
 89   59.62    53.52   19.94   52.03
 90   59.78    52.90   19.85   51.88
 91   59.52    52.22   19.88   53.02
 92   59.42    53.28   19.87   52.45
 93   59.52    53.05   19.89   51.51
 94   59.83    50.92   19.88   50.34
 95   59.72    52.35   19.90   51.85
 96   59.52    51.80   19.97   53.34
 97   59.75    52.16   19.81   53.24
 98   59.61    52.23   19.99   52.56
 99   59.69    52.99   19.93   51.66
DTC: 60 , AVERAGE U: 6.73
========
DTC: 60 , AVERAGE e: 0.80
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.44    52.63   19.91   52.32
  1   59.55    51.90   19.85   51.07
  2   59.76    52.54   19.94   52.22
  3   59.96    51.86   19.95   52.94
  4   59.89    52.30   19.97   52.66
  5   59.57    52.08   19.96   52.51
  6   59.44    52.52   19.94   53.61
  7   59.98    49.35   19.94   52.38
  8   59.50    50.36   19.81   52.32
  9   59.59    52.48   19.91   51.23
 10   59.56    52.80   19.87   52.31
 11   59.47    51.23   20.00   51.31
 12   59.44    52.56   19.82   50.43
 13   59.57    53.18   19.95   52.29
 14   59.56    51.35   19.84   51.83
 15   59.65    52.50   19.85   52.36
 16   59.66    54.49   19.98   52.16
 17   59.91    52.38   19.90   52.73
 18   59.54    52.62   19.84   51.87
 19   59.86    50.86   19.83   50.95
 20   59.49    50.66   19.81   52.14
 21   59.93    50.79   19.99   51.79
 22   59.68    52.91   19.98   50.60
 23   59.91    52.17   19.98   50.94
 24   60.00    49.76   19.95   53.94
 25   59.45    50.70   19.81   52.44
 26   59.72    51.67   19.87   53.06
 27   59.52    51.67   19.94   52.40
 28   59.89    53.29   19.92   50.94
 29   59.70    51.36   19.96   52.74
 30   59.91    52.03   19.98   52.04
 31   59.65    54.22   19.88   53.59
 32   59.95    50.81   19.95   49.67
 33   59.81    52.67   19.82   50.57
 34   59.85    51.77   19.83   51.27
 35   59.63    53.07   19.83   51.86
 36   59.98    51.17   19.91   51.84
 37   59.61    52.55   19.86   52.37
 38   59.78    52.01   19.85   51.44
 39   59.54    53.07   19.81   52.86
 40   59.41    49.98   19.94   51.47
 41   59.85    51.93   19.98   51.07
 42   59.95    53.44   19.97   51.85
 43   59.99    51.53   19.86   50.93
 44   59.79    51.50   19.82   50.87
 45   59.85    50.87   20.00   52.53
 46   59.54    51.62   20.00   53.17
 47   59.84    50.49   19.90   52.64
 48   59.48    51.27   19.83   52.42
 49   59.69    52.30   19.92   51.10
 50   59.79    51.87   19.88   52.55
 51   59.57    52.07   19.90   51.85
 52   59.52    51.61   19.90   50.06
 53   59.53    50.80   19.87   51.54
 54   59.56    53.47   19.89   51.42
 55   59.99    52.40   19.97   52.84
 56   59.50    52.20   19.89   53.40
 57   59.57    50.32   19.93   52.29
 58   59.64    51.16   19.81   51.17
 59   59.43    51.94   19.81   51.36
 60   59.57    50.51   19.86   53.74
 61   59.84    51.89   19.93   50.31
 62   59.78    53.30   19.85   51.25
 63   59.45    51.56   19.97   51.10
 64   59.71    51.01   19.99   52.10
 65   59.50    50.56   19.90   50.69
 66   59.56    51.67   19.98   51.84
 67   59.78    52.06   19.84   52.00
 68   59.78    52.65   19.84   50.21
 69   59.60    51.57   19.82   52.91
 70   59.56    51.17   19.87   52.09
 71   59.98    50.86   19.99   48.86
 72   59.63    51.99   19.80   50.96
 73   59.82    49.94   19.95   52.06
 74   59.80    50.67   19.87   51.67
 75   59.58    50.52   19.91   52.79
 76   59.94    51.47   19.92   53.11
 77   59.67    50.38   19.89   53.48
 78   59.81    53.07   19.83   52.34
 79   59.98    51.80   19.99   50.64
 80   59.59    49.78   19.93   52.75
 81   59.59    52.75   19.87   50.70
 82   59.54    50.10   19.81   51.81
 83   59.46    51.42   19.94   51.71
 84   59.41    52.37   19.87   52.17
 85   59.94    51.85   19.92   51.88
 86   59.79    52.16   19.91   50.31
 87   59.94    52.66   19.87   53.48
 88   59.64    53.96   19.90   49.25
 89   59.59    52.16   20.00   51.65
 90   59.47    52.29   19.88   51.57
 91   59.96    51.34   19.96   51.63
 92   59.83    53.95   19.98   52.27
 93   59.89    51.65   19.87   51.56
 94   59.94    51.76   19.84   52.83
 95   59.50    52.04   19.98   51.91
 96   59.95    51.84   19.85   50.90
 97   59.78    50.86   20.00   52.75
 98   59.85    51.43   19.91   52.26
 99   59.97    51.33   19.82   52.89
DTC: 60 , AVERAGE U: 6.73
========
DTC: 60 , AVERAGE e: 0.80
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.44    52.63   19.91   52.32
  1   59.55    51.90   19.85   51.07
  2   59.76    52.54   19.94   52.22
  3   59.96    51.86   19.95   52.94
  4   59.89    52.30   19.97   52.66
  5   59.57    52.08   19.96   52.51
  6   59.44    52.52   19.94   53.61
  7   59.98    49.35   19.94   52.38
  8   59.50    50.36   19.81   52.32
  9   59.59    52.48   19.91   51.23
 10   59.56    52.80   19.87   52.31
 11   59.47    51.23   20.00   51.31
 12   59.44    52.56   19.82   50.43
 13   59.57    53.18   19.95   52.29
 14   59.56    51.35   19.84   51.83
 15   59.65    52.50   19.85   52.36
 16   59.66    54.49   19.98   52.16
 17   59.91    52.38   19.90   52.73
 18   59.54    52.62   19.84   51.87
 19   59.86    50.86   19.83   50.95
 20   59.49    50.66   19.81   52.14
 21   59.93    50.79   19.99   51.79
 22   59.68    52.91   19.98   50.60
 23   59.91    52.17   19.98   50.94
 24   60.00    49.76   19.95   53.94
 25   59.45    50.70   19.81   52.44
 26   59.72    51.67   19.87   53.06
 27   59.52    51.67   19.94   52.40
 28   59.89    53.29   19.92   50.94
 29   59.70    51.36   19.96   52.74
 30   59.91    52.03   19.98   52.04
 31   59.65    54.22   19.88   53.59
 32   59.95    50.81   19.95   49.67
 33   59.81    52.67   19.82   50.57
 34   59.85    51.77   19.83   51.27
 35   59.63    53.07   19.83   51.86
 36   59.98    51.17   19.91   51.84
 37   59.61    52.55   19.86   52.37
 38   59.78    52.01   19.85   51.44
 39   59.54    53.07   19.81   52.86
 40   59.41    49.98   19.94   51.47
 41   59.85    51.93   19.98   51.07
 42   59.95    53.44   19.97   51.85
 43   59.99    51.53   19.86   50.93
 44   59.79    51.50   19.82   50.87
 45   59.85    50.87   20.00   52.53
 46   59.54    51.62   20.00   53.17
 47   59.84    50.49   19.90   52.64
 48   59.48    51.27   19.83   52.42
 49   59.69    52.30   19.92   51.10
 50   59.79    51.87   19.88   52.55
 51   59.57    52.07   19.90   51.85
 52   59.52    51.61   19.90   50.06
 53   59.53    50.80   19.87   51.54
 54   59.56    53.47   19.89   51.42
 55   59.99    52.40   19.97   52.84
 56   59.50    52.20   19.89   53.40
 57   59.57    50.32   19.93   52.29
 58   59.64    51.16   19.81   51.17
 59   59.43    51.94   19.81   51.36
 60   59.57    50.51   19.86   53.74
 61   59.84    51.89   19.93   50.31
 62   59.78    53.30   19.85   51.25
 63   59.45    51.56   19.97   51.10
 64   59.71    51.01   19.99   52.10
 65   59.50    50.56   19.90   50.69
 66   59.56    51.67   19.98   51.84
 67   59.78    52.06   19.84   52.00
 68   59.78    52.65   19.84   50.21
 69   59.60    51.57   19.82   52.91
 70   59.56    51.17   19.87   52.09
 71   59.98    50.86   19.99   48.86
 72   59.63    51.99   19.80   50.96
 73   59.82    49.94   19.95   52.06
 74   59.80    50.67   19.87   51.67
 75   59.58    50.52   19.91   52.79
 76   59.94    51.47   19.92   53.11
 77   59.67    50.38   19.89   53.48
 78   59.81    53.07   19.83   52.34
 79   59.98    51.80   19.99   50.64
 80   59.59    49.78   19.93   52.75
 81   59.59    52.75   19.87   50.70
 82   59.54    50.10   19.81   51.81
 83   59.46    51.42   19.94   51.71
 84   59.41    52.37   19.87   52.17
 85   59.94    51.85   19.92   51.88
 86   59.79    52.16   19.91   50.31
 87   59.94    52.66   19.87   53.48
 88   59.64    53.96   19.90   49.25
 89   59.59    52.16   20.00   51.65
 90   59.47    52.29   19.88   51.57
 91   59.96    51.34   19.96   51.63
 92   59.83    53.95   19.98   52.27
 93   59.89    51.65   19.87   51.56
 94   59.94    51.76   19.84   52.83
 95   59.50    52.04   19.98   51.91
 96   59.95    51.84   19.85   50.90
 97   59.78    50.86   20.00   52.75
 98   59.85    51.43   19.91   52.26
 99   59.97    51.33   19.82   52.89
DTC: 60 , AVERAGE U: 7.93
========
DTC: 60 , AVERAGE e: 0.79
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.89    52.29   19.83   51.44
  1   59.72    52.33   19.94   52.14
  2   59.84    51.86   19.83   51.02
  3   59.70    52.46   19.82   51.13
  4   59.71    50.91   19.92   52.48
  5   59.81    52.17   19.98   51.74
  6   59.88    50.71   19.88   52.09
  7   59.98    51.86   19.97   51.92
  8   59.68    52.11   19.82   50.94
  9   59.77    50.34   19.86   51.96
 10   59.65    52.81   19.87   52.13
 11   59.94    51.59   19.96   50.13
 12   60.00    51.51   19.93   52.48
 13   59.84    52.48   19.98   51.39
 14   59.66    50.69   19.85   50.33
 15   59.64    52.40   19.87   51.24
 16   59.98    50.93   20.00   50.75
 17   59.88    52.00   19.97   51.87
 18   59.84    51.03   19.94   49.44
 19   59.80    51.13   19.83   51.08
 20   59.98    51.90   19.82   51.49
 21   59.95    50.94   19.83   52.22
 22   59.88    51.64   19.93   49.42
 23   59.91    51.79   19.96   51.31
 24   59.72    52.16   19.83   50.69
 25   59.77    52.19   19.83   51.13
 26   59.54    51.97   19.88   50.38
 27   59.94    49.01   19.99   48.96
 28   59.86    51.57   19.88   53.27
 29   59.61    51.08   19.95   51.86
 30   59.69    51.25   19.95   52.70
 31   59.72    52.71   19.82   52.16
 32   59.70    50.71   19.82   50.15
 33   59.90    51.67   19.97   51.35
 34   59.76    49.99   19.89   50.26
 35   59.53    52.77   19.89   51.71
 36   59.75    51.76   19.81   52.38
 37   59.77    49.76   20.00   52.04
 38   59.70    51.72   19.84   51.56
 39   59.82    51.87   19.84   52.69
 40   59.99    52.76   19.82   51.80
 41   59.96    51.73   19.92   51.46
 42   59.72    51.20   19.98   51.94
 43   59.79    51.99   19.81   51.69
 44   59.56    52.05   19.87   52.30
 45   59.99    51.27   19.94   51.59
 46   59.55    50.86   19.89   49.34
 47   59.56    49.95   19.81   51.97
 48   59.54    50.56   19.96   49.02
 49   59.54    53.48   19.88   52.47
 50   59.57    52.84   19.87   51.27
 51   59.97    52.11   19.94   50.67
 52   59.88    51.75   19.84   51.83
 53   59.41    52.51   19.83   51.51
 54   59.66    52.63   19.89   53.15
 55   59.52    51.33   19.98   50.46
 56   59.51    50.68   19.96   51.42
 57   59.47    51.29   19.94   51.81
 58   59.83    50.57   19.87   51.74
 59   59.92    52.49   19.86   51.92
 60   59.97    50.50   19.91   51.09
 61   59.77    52.38   19.84   52.61
 62   59.88    49.92   19.91   50.84
 63   59.80    51.18   19.89   50.59
 64   59.83    52.55   19.94   51.57
 65   59.52    50.12   19.90   51.33
 66   59.94    51.66   19.90   52.91
 67   59.87    51.33   19.91   51.79
 68   59.53    51.56   19.98   50.32
 69   59.49    50.52   19.90   51.08
 70   59.57    49.74   19.94   50.06
 71   59.68    51.47   19.92   50.96
 72   59.92    49.54   19.84   51.32
 73   59.74    50.09   19.81   50.93
 74   59.72    52.00   19.85   51.58
 75   59.75    52.91   19.84   47.82
 76   59.47    52.46   19.95   51.01
 77   60.00    49.41   19.89   50.51
 78   59.96    51.13   19.88   53.16
 79   59.87    51.36   19.82   51.90
 80   59.45    50.74   19.85   50.01
 81   59.73    49.92   19.86   52.23
 82   59.65    51.22   19.99   53.82
 83   59.43    50.38   19.81   51.14
 84   59.76    50.78   19.95   53.11
 85   59.45    52.16   19.95   51.06
 86   59.48    49.14   19.91   52.84
 87   59.68    51.43   19.85   50.53
 88   59.44    51.04   19.84   50.28
 89   59.69    51.24   19.95   50.94
 90   59.94    52.54   19.98   50.52
 91   59.75    51.38   19.88   51.12
 92   59.98    51.93   19.92   51.72
 93   59.92    50.94   19.89   51.31
 94   59.63    50.35   19.99   50.08
 95   59.95    52.40   19.90   50.90
 96   59.84    53.23   19.82   52.18
 97   59.99    53.10   19.89   49.92
 98   59.81    51.15   20.00   50.44
 99   59.94    51.17   19.87   51.91
DTC: 60 , AVERAGE U: 7.93
========
DTC: 60 , AVERAGE e: 0.79
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.89    52.29   19.83   51.44
  1   59.72    52.33   19.94   52.14
  2   59.84    51.86   19.83   51.02
  3   59.70    52.46   19.82   51.13
  4   59.71    50.91   19.92   52.48
  5   59.81    52.17   19.98   51.74
  6   59.88    50.71   19.88   52.09
  7   59.98    51.86   19.97   51.92
  8   59.68    52.11   19.82   50.94
  9   59.77    50.34   19.86   51.96
 10   59.65    52.81   19.87   52.13
 11   59.94    51.59   19.96   50.13
 12   60.00    51.51   19.93   52.48
 13   59.84    52.48   19.98   51.39
 14   59.66    50.69   19.85   50.33
 15   59.64    52.40   19.87   51.24
 16   59.98    50.93   20.00   50.75
 17   59.88    52.00   19.97   51.87
 18   59.84    51.03   19.94   49.44
 19   59.80    51.13   19.83   51.08
 20   59.98    51.90   19.82   51.49
 21   59.95    50.94   19.83   52.22
 22   59.88    51.64   19.93   49.42
 23   59.91    51.79   19.96   51.31
 24   59.72    52.16   19.83   50.69
 25   59.77    52.19   19.83   51.13
 26   59.54    51.97   19.88   50.38
 27   59.94    49.01   19.99   48.96
 28   59.86    51.57   19.88   53.27
 29   59.61    51.08   19.95   51.86
 30   59.69    51.25   19.95   52.70
 31   59.72    52.71   19.82   52.16
 32   59.70    50.71   19.82   50.15
 33   59.90    51.67   19.97   51.35
 34   59.76    49.99   19.89   50.26
 35   59.53    52.77   19.89   51.71
 36   59.75    51.76   19.81   52.38
 37   59.77    49.76   20.00   52.04
 38   59.70    51.72   19.84   51.56
 39   59.82    51.87   19.84   52.69
 40   59.99    52.76   19.82   51.80
 41   59.96    51.73   19.92   51.46
 42   59.72    51.20   19.98   51.94
 43   59.79    51.99   19.81   51.69
 44   59.56    52.05   19.87   52.30
 45   59.99    51.27   19.94   51.59
 46   59.55    50.86   19.89   49.34
 47   59.56    49.95   19.81   51.97
 48   59.54    50.56   19.96   49.02
 49   59.54    53.48   19.88   52.47
 50   59.57    52.84   19.87   51.27
 51   59.97    52.11   19.94   50.67
 52   59.88    51.75   19.84   51.83
 53   59.41    52.51   19.83   51.51
 54   59.66    52.63   19.89   53.15
 55   59.52    51.33   19.98   50.46
 56   59.51    50.68   19.96   51.42
 57   59.47    51.29   19.94   51.81
 58   59.83    50.57   19.87   51.74
 59   59.92    52.49   19.86   51.92
 60   59.97    50.50   19.91   51.09
 61   59.77    52.38   19.84   52.61
 62   59.88    49.92   19.91   50.84
 63   59.80    51.18   19.89   50.59
 64   59.83    52.55   19.94   51.57
 65   59.52    50.12   19.90   51.33
 66   59.94    51.66   19.90   52.91
 67   59.87    51.33   19.91   51.79
 68   59.53    51.56   19.98   50.32
 69   59.49    50.52   19.90   51.08
 70   59.57    49.74   19.94   50.06
 71   59.68    51.47   19.92   50.96
 72   59.92    49.54   19.84   51.32
 73   59.74    50.09   19.81   50.93
 74   59.72    52.00   19.85   51.58
 75   59.75    52.91   19.84   47.82
 76   59.47    52.46   19.95   51.01
 77   60.00    49.41   19.89   50.51
 78   59.96    51.13   19.88   53.16
 79   59.87    51.36   19.82   51.90
 80   59.45    50.74   19.85   50.01
 81   59.73    49.92   19.86   52.23
 82   59.65    51.22   19.99   53.82
 83   59.43    50.38   19.81   51.14
 84   59.76    50.78   19.95   53.11
 85   59.45    52.16   19.95   51.06
 86   59.48    49.14   19.91   52.84
