DTC: 90 , AVERAGE U: 43.14
========
DTC: 90 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
  3   86.52    55.13   19.96   53.73
  4   86.35    53.36   19.98   53.97
  5   86.84    55.86   19.97   52.35
  6   86.93    54.21   19.97   53.39
  7   86.28    53.63   19.96   55.58
  8   86.87    56.16   19.97   53.89
  9   86.79    54.55   19.83   54.33
 10   86.45    54.03   19.84   55.01
 11   86.78    53.31   19.94   54.48
 12   86.35    55.14   19.84   54.74
 13   86.78    53.46   19.97   54.58
 14   86.75    53.42   19.85   52.78
 15   86.76    54.16   20.00   53.51
 16   86.51    53.50   19.97   53.21
 17   86.52    54.30   19.94   53.40
 18   86.94    55.25   19.83   52.62
 19   86.26    54.50   19.94   55.98
 20   86.13    53.69   19.84   53.37
 21   86.16    55.24   19.98   56.88
 22   86.55    55.52   19.87   53.90
 23   86.78    55.10   19.99   54.76
 24   86.97    55.06   19.96   52.97
 25   86.87    54.89   19.94   52.88
 26   86.39    53.67   19.87   55.41
 27   86.13    54.77   19.87   54.55
 28   86.16    53.77   19.92   52.91
 29   86.13    51.94   19.98   53.78
 30   86.54    54.45   19.87   54.27
 31   87.00    53.36   19.83   55.35
 32   86.68    54.35   19.90   54.75
 33   86.88    54.53   19.89   55.30
 34   86.97    55.07   19.95   53.96
 35   86.29    56.29   19.96   54.75
 36   86.51    54.93   19.81   54.46
 37   86.67    52.89   19.89   53.98
 38   86.97    55.21   19.88   53.56
 39   86.87    53.78   19.97   53.02
 40   86.32    53.69   19.94   54.00
 41   86.30    54.51   19.87   55.22
 42   86.44    54.35   19.88   55.67
 43   86.65    54.26   19.96   53.63
 44   86.19    52.86   19.90   53.44
 45   86.77    53.34   19.88   55.04
 46   86.98    55.72   19.83   54.15
 47   86.83    52.28   19.91   52.85
 48   86.23    55.98   19.95   55.32
 49   86.53    55.70   19.95   54.98
 50   86.54    54.48   19.90   54.97
 51   86.91    52.51   19.93   56.36
 52   86.59    54.38   19.96   54.49
 53   86.24    54.49   19.82   54.43
 54   86.76    53.56   19.82   54.66
 55   86.55    52.96   19.97   55.26
 56   86.42    54.25   19.82   54.01
 57   86.28    53.95   19.95   54.39
 58   86.43    53.03   19.98   53.53
 59   86.87    54.01   19.82   54.59
 60   86.86    53.45   19.89   53.99
 61   86.46    55.36   19.86   52.52
 62   86.46    54.27   19.84   53.82
 63   86.63    54.04   19.81   53.83
 64   86.82    53.40   19.91   55.93
 65   86.42    54.37   19.92   53.51
 66   86.88    55.34   19.95   54.32
 67   86.61    54.23   19.83   53.84
 68   86.93    55.01   19.85   54.86
 69   86.93    56.63   19.81   54.90
 70   86.18    53.44   19.94   54.09
 71   86.74    53.82   19.98   53.80
 72   86.50    53.13   19.95   53.19
 73   86.69    55.00   19.82   53.80
 74   86.47    53.74   19.89   53.09
 75   86.36    55.54   19.90   53.52
 76   86.45    55.48   19.97   54.60
 77   86.38    52.69   19.86   54.59
 78   86.30    53.99   19.81   52.63
 79   86.86    54.79   19.90   53.67
 80   86.39    54.20   19.92   57.29
 81   86.76    54.56   19.90   53.07
 82   86.15    53.62   19.88   53.80
 83   86.48    53.89   19.96   54.25
 84   86.87    54.16   19.86   53.07
 85   86.56    54.74   19.94   54.09
 86   86.64    53.26   19.93   54.40
 87   86.20    56.02   19.86   53.35
 88   86.33    53.08   19.87   52.53
 89   86.62    54.84   19.91   54.16
 90   86.69    52.05   19.96   53.60
 91   86.53    55.74   19.93   54.26
 92   86.47    54.51   19.87   52.88
 93   86.37    53.55   19.93   53.65
 94   86.62    54.61   19.99   56.47
 95   86.32    54.10   19.89   53.99
 96   86.79    54.75   19.90   52.62
 97   86.96    53.78   19.87   53.36
 98   86.15    55.55   19.95   54.69
 99   86.43    52.62   19.84   52.62
DTC: 86 , AVERAGE U: 42.91
========
DTC: 86 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   85.64    52.11   20.00   54.00
  1   85.53    54.46   19.97   52.31
  2   85.73    53.30   19.81   54.38
  3   85.31    53.73   19.91   52.53
  4   85.25    53.52   19.89   54.64
  5   85.77    52.03   19.82   54.16
  6   85.57    53.84   19.92   51.81
  7   85.23    53.77   19.83   55.45
  8   85.44    55.40   19.88   55.13
  9   85.40    53.07   19.84   53.67
 10   85.57    51.82   19.89   54.69
 11   85.42    52.56   19.93   54.32
 12   85.36    52.63   19.89   53.21
 13   85.95    55.07   19.90   53.67
 14   85.76    53.00   19.81   52.02
 15   85.20    54.37   19.88   51.89
 16   85.64    54.03   19.88   53.61
 17   85.46    54.53   19.97   53.76
 18   85.61    53.93   19.97   53.20
 19   85.99    52.68   19.95   52.32
 20   85.93    54.97   19.98   52.65
 21   85.99    53.36   19.92   52.92
 22   85.94    53.34   19.99   53.30
 23   85.86    54.25   19.93   52.55
 24   85.26    54.83   19.91   52.05
 25   85.80    53.60   19.86   54.25
 26   85.22    53.86   19.87   54.38
 27   85.55    53.19   20.00   53.53
 28   85.64    54.02   19.84   51.75
 29   85.71    54.72   19.99   52.84
 30   85.54    53.72   19.96   53.37
 31   85.24    54.09   19.81   53.45
 32   85.70    54.12   19.81   53.75
 33   85.38    52.58   19.89   52.93
 34   85.27    53.05   19.92   53.04
 35   85.30    55.19   19.86   53.18
 36   85.35    54.59   19.97   51.66
 37   85.60    54.54   19.93   54.70
 38   85.76    55.59   19.97   53.75
 39   85.33    53.23   19.91   52.95
 40   85.63    53.36   19.95   53.38
 41   85.44    54.39   19.84   53.58
 42   85.24    53.48   19.92   51.92
 43   85.96    53.76   19.85   54.86
 44   85.99    54.15   19.81   53.00
 45   85.71    51.30   19.95   51.83
 46   85.76    52.99   19.97   53.13
 47   85.30    51.80   19.84   55.08
 48   85.58    54.57   19.84   53.21
 49   85.88    52.23   19.97   55.29
 50   85.98    52.67   19.89   53.49
 51   85.58    54.24   19.93   54.17
 52   85.44    53.78   19.94   54.56
 53   85.19    53.44   19.90   55.34
 54   85.81    51.41   19.90   53.48
 55   85.49    52.75   19.96   52.67
 56   85.33    53.20   19.81   53.79
 57   85.36    54.09   19.90   53.13
 58   85.76    54.18   19.86   54.24
 59   85.45    53.10   19.95   53.96
 60   85.86    54.27   19.92   53.48
 61   85.66    51.56   19.99   55.10
 62   85.64    54.13   19.96   52.54
 63   85.73    52.25   19.97   55.30
 64   85.88    54.60   19.81   52.91
 65   85.20    53.01   19.86   53.44
 66   85.63    53.53   19.96   53.41
 67   85.36    53.49   19.87   54.39
 68   85.42    53.38   19.94   54.16
 69   85.49    55.94   19.94   52.46
 70   86.00    52.24   19.86   55.05
 71   85.93    52.35   20.00   54.66
 72   85.74    52.78   19.93   52.67
 73   85.41    53.99   19.90   52.89
 74   85.84    54.23   19.82   53.24
 75   85.63    54.13   19.97   51.74
 76   85.38    53.99   19.84   53.25
 77   85.21    53.82   19.91   52.71
 78   85.49    53.05   19.87   53.97
 79   85.84    52.18   19.87   53.16
 80   85.42    55.20   19.88   53.26
 81   85.59    53.78   19.88   55.25
 82   85.77    52.95   19.82   52.10
 83   85.69    55.15   19.89   53.75
 84   85.67    53.76   20.00   54.25
 85   85.71    53.68   19.98   54.07
 86   85.32    54.22   19.97   54.62
 87   85.25    56.18   19.82   53.44
 88   85.69    54.35   19.96   55.87
 89   85.85    55.75   19.84   54.68
 90   85.35    53.94   19.87   53.39
 91   85.77    53.93   19.94   53.77
 92   85.64    55.82   19.92   53.98
 93   85.41    53.90   19.90   52.47
 94   85.56    53.73   19.82   53.26
 95   85.71    53.96   20.00   54.08
 96   85.47    54.23   20.00   53.89
 97   85.48    51.50   19.96   54.07
 98   85.77    53.86   19.81   52.45
 99   85.88    53.93   19.84   53.95
DTC: 86 , AVERAGE U: 42.91
========
DTC: 86 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   85.64    52.11   20.00   54.00
  1   85.53    54.46   19.97   52.31
  2   85.73    53.30   19.81   54.38
  3   85.31    53.73   19.91   52.53
  4   85.25    53.52   19.89   54.64
  5   85.77    52.03   19.82   54.16
  6   85.57    53.84   19.92   51.81
  7   85.23    53.77   19.83   55.45
  8   85.44    55.40   19.88   55.13
  9   85.40    53.07   19.84   53.67
 10   85.57    51.82   19.89   54.69
 11   85.42    52.56   19.93   54.32
 12   85.36    52.63   19.89   53.21
 13   85.95    55.07   19.90   53.67
 14   85.76    53.00   19.81   52.02
 15   85.20    54.37   19.88   51.89
 16   85.64    54.03   19.88   53.61
 17   85.46    54.53   19.97   53.76
 18   85.61    53.93   19.97   53.20
 19   85.99    52.68   19.95   52.32
 20   85.93    54.97   19.98   52.65
 21   85.99    53.36   19.92   52.92
 22   85.94    53.34   19.99   53.30
 23   85.86    54.25   19.93   52.55
 24   85.26    54.83   19.91   52.05
 25   85.80    53.60   19.86   54.25
 26   85.22    53.86   19.87   54.38
 27   85.55    53.19   20.00   53.53
 28   85.64    54.02   19.84   51.75
 29   85.71    54.72   19.99   52.84
 30   85.54    53.72   19.96   53.37
 31   85.24    54.09   19.81   53.45
 32   85.70    54.12   19.81   53.75
 33   85.38    52.58   19.89   52.93
 34   85.27    53.05   19.92   53.04
 35   85.30    55.19   19.86   53.18
 36   85.35    54.59   19.97   51.66
 37   85.60    54.54   19.93   54.70
 38   85.76    55.59   19.97   53.75
 39   85.33    53.23   19.91   52.95
 40   85.63    53.36   19.95   53.38
 41   85.44    54.39   19.84   53.58
 42   85.24    53.48   19.92   51.92
 43   85.96    53.76   19.85   54.86
 44   85.99    54.15   19.81   53.00
 45   85.71    51.30   19.95   51.83
 46   85.76    52.99   19.97   53.13
 47   85.30    51.80   19.84   55.08
 48   85.58    54.57   19.84   53.21
 49   85.88    52.23   19.97   55.29
 50   85.98    52.67   19.89   53.49
 51   85.58    54.24   19.93   54.17
 52   85.44    53.78   19.94   54.56
 53   85.19    53.44   19.90   55.34
 54   85.81    51.41   19.90   53.48
 55   85.49    52.75   19.96   52.67
 56   85.33    53.20   19.81   53.79
 57   85.36    54.09   19.90   53.13
 58   85.76    54.18   19.86   54.24
 59   85.45    53.10   19.95   53.96
 60   85.86    54.27   19.92   53.48
 61   85.66    51.56   19.99   55.10
 62   85.64    54.13   19.96   52.54
 63   85.73    52.25   19.97   55.30
 64   85.88    54.60   19.81   52.91
 65   85.20    53.01   19.86   53.44
 66   85.63    53.53   19.96   53.41
 67   85.36    53.49   19.87   54.39
 68   85.42    53.38   19.94   54.16
 69   85.49    55.94   19.94   52.46
 70   86.00    52.24   19.86   55.05
 71   85.93    52.35   20.00   54.66
 72   85.74    52.78   19.93   52.67
 73   85.41    53.99   19.90   52.89
 74   85.84    54.23   19.82   53.24
 75   85.63    54.13   19.97   51.74
 76   85.38    53.99   19.84   53.25
 77   85.21    53.82   19.91   52.71
 78   85.49    53.05   19.87   53.97
 79   85.84    52.18   19.87   53.16
 80   85.42    55.20   19.88   53.26
 81   85.59    53.78   19.88   55.25
 82   85.77    52.95   19.82   52.10
 83   85.69    55.15   19.89   53.75
 84   85.67    53.76   20.00   54.25
 85   85.71    53.68   19.98   54.07
 86   85.32    54.22   19.97   54.62
 87   85.25    56.18   19.82   53.44
 88   85.69    54.35   19.96   55.87
 89   85.85    55.75   19.84   54.68
 90   85.35    53.94   19.87   53.39
 91   85.77    53.93   19.94   53.77
 92   85.64    55.82   19.92   53.98
 93   85.41    53.90   19.90   52.47
 94   85.56    53.73   19.82   53.26
 95   85.71    53.96   20.00   54.08
 96   85.47    54.23   20.00   53.89
 97   85.48    51.50   19.96   54.07
 98   85.77    53.86   19.81   52.45
 99   85.88    53.93   19.84   53.95
DTC: 85 , AVERAGE U: 42.76
========
DTC: 85 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   84.57    53.52   19.86   54.55
  1   84.18    53.99   19.98   53.80
  2   84.81    53.50   19.98   51.52
  3   84.42    53.73   19.95   52.45
  4   84.90    51.54   19.80   52.43
  5   84.75    53.76   19.86   51.40
  6   84.17    53.81   19.80   55.32
  7   84.49    51.56   19.84   53.57
  8   84.16    52.61   19.89   53.80
  9   84.17    53.20   19.99   53.88
 10   84.37    53.42   19.98   53.32
 11   84.20    52.27   19.91   53.68
 12   84.84    51.47   19.94   52.48
 13   84.73    52.43   19.89   53.89
 14   84.40    54.66   19.87   52.44
 15   84.55    53.17   19.80   53.21
 16   84.43    51.55   19.91   53.41
 17   84.66    50.88   19.87   51.86
 18   84.39    52.17   19.83   52.74
 19   84.91    52.90   19.95   53.41
 20   84.76    53.47   20.00   53.02
 21   84.45    53.93   19.99   51.45
 22   84.56    52.41   19.99   53.62
 23   84.44    52.91   19.90   52.41
 24   84.21    53.30   19.85   51.75
 25   84.41    54.51   19.82   52.95
 26   84.17    51.73   19.99   51.38
 27   84.32    53.16   19.81   52.59
 28   84.69    54.48   19.96   52.06
 29   84.95    52.63   19.93   51.97
 30   84.22    53.67   19.89   53.83
 31   84.40    53.69   19.82   52.24
 32   84.61    52.53   19.96   52.21
 33   84.60    52.34   19.99   52.85
 34   84.17    52.48   19.97   53.92
 35   84.19    54.98   19.91   53.11
 36   84.91    52.41   19.98   54.15
 37   85.00    53.26   19.83   53.87
 38   84.80    54.61   19.84   53.34
 39   84.52    52.73   19.82   52.41
 40   84.27    52.72   19.97   52.66
 41   84.52    53.94   19.86   52.03
 42   84.42    52.43   19.87   54.91
 43   84.28    55.80   19.89   50.94
 44   84.91    54.63   19.81   51.70
 45   84.51    54.18   19.92   52.10
 46   84.55    50.94   19.85   52.88
 47   84.99    51.35   19.90   52.22
 48   84.95    53.76   19.90   52.39
 49   84.21    52.06   19.90   51.01
 50   84.75    51.88   19.92   52.59
 51   84.65    54.38   19.89   51.29
 52   85.00    52.50   19.92   52.82
 53   84.18    54.06   19.91   53.25
 54   84.16    51.66   19.94   52.85
 55   84.58    55.52   19.98   51.25
 56   84.75    51.57   19.98   53.42
 57   84.31    54.23   19.91   52.27
 58   84.21    53.09   19.88   51.10
 59   84.42    52.51   19.95   54.63
 60   84.40    51.61   19.98   53.55
 61   84.52    53.02   19.97   52.04
 62   84.71    54.43   19.98   52.93
 63   84.47    51.67   19.85   52.74
 64   84.16    52.22   19.82   51.51
 65   84.76    51.40   19.87   52.76
 66   84.64    53.40   19.95   53.80
 67   84.99    52.85   19.84   51.46
 68   84.32    51.21   19.97   50.41
 69   84.87    53.78   19.86   52.14
 70   84.28    54.47   19.89   54.11
 71   84.58    53.18   19.95   51.85
 72   84.41    51.96   19.98   53.34
 73   84.34    53.70   19.95   53.12
 74   84.83    54.35   19.81   52.99
 75   84.50    54.22   19.83   54.44
 76   84.51    51.80   19.90   53.08
 77   84.43    54.15   19.92   55.17
 78   84.43    53.52   19.93   54.10
 79   84.46    52.61   19.93   50.57
 80   84.92    51.70   19.90   52.92
 81   84.37    52.60   19.97   55.06
 82   84.73    53.68   19.81   52.10
 83   84.66    52.95   19.97   54.02
 84   84.30    54.03   20.00   51.99
 85   84.97    54.10   19.97   53.81
 86   84.79    53.76   19.98   53.78
 87   84.50    53.22   19.94   52.50
 88   84.51    53.26   19.85   53.09
 89   84.33    52.55   19.88   51.87
 90   84.62    52.68   19.92   53.38
 91   84.19    53.39   19.89   53.45
 92   84.70    53.59   19.81   54.09
 93   84.81    52.70   19.81   53.87
 94   84.79    53.60   19.93   53.62
 95   84.71    54.21   19.89   52.71
 96   84.70    53.21   19.88   53.71
 97   84.60    52.66   19.83   53.46
 98   84.25    52.02   19.93   53.33
 99   84.42    54.39   19.93   54.66
DTC: 85 , AVERAGE U: 42.76
========
DTC: 85 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   84.57    53.52   19.86   54.55
  1   84.18    53.99   19.98   53.80
  2   84.81    53.50   19.98   51.52
  3   84.42    53.73   19.95   52.45
  4   84.90    51.54   19.80   52.43
  5   84.75    53.76   19.86   51.40
  6   84.17    53.81   19.80   55.32
  7   84.49    51.56   19.84   53.57
  8   84.16    52.61   19.89   53.80
  9   84.17    53.20   19.99   53.88
 10   84.37    53.42   19.98   53.32
 11   84.20    52.27   19.91   53.68
 12   84.84    51.47   19.94   52.48
 13   84.73    52.43   19.89   53.89
 14   84.40    54.66   19.87   52.44
 15   84.55    53.17   19.80   53.21
 16   84.43    51.55   19.91   53.41
 17   84.66    50.88   19.87   51.86
 18   84.39    52.17   19.83   52.74
 19   84.91    52.90   19.95   53.41
 20   84.76    53.47   20.00   53.02
 21   84.45    53.93   19.99   51.45
 22   84.56    52.41   19.99   53.62
 23   84.44    52.91   19.90   52.41
 24   84.21    53.30   19.85   51.75
 25   84.41    54.51   19.82   52.95
 26   84.17    51.73   19.99   51.38
 27   84.32    53.16   19.81   52.59
 28   84.69    54.48   19.96   52.06
 29   84.95    52.63   19.93   51.97
 30   84.22    53.67   19.89   53.83
 31   84.40    53.69   19.82   52.24
 32   84.61    52.53   19.96   52.21
 33   84.60    52.34   19.99   52.85
 34   84.17    52.48   19.97   53.92
 35   84.19    54.98   19.91   53.11
 36   84.91    52.41   19.98   54.15
 37   85.00    53.26   19.83   53.87
 38   84.80    54.61   19.84   53.34
 39   84.52    52.73   19.82   52.41
 40   84.27    52.72   19.97   52.66
 41   84.52    53.94   19.86   52.03
 42   84.42    52.43   19.87   54.91
 43   84.28    55.80   19.89   50.94
 44   84.91    54.63   19.81   51.70
 45   84.51    54.18   19.92   52.10
 46   84.55    50.94   19.85   52.88
 47   84.99    51.35   19.90   52.22
 48   84.95    53.76   19.90   52.39
 49   84.21    52.06   19.90   51.01
 50   84.75    51.88   19.92   52.59
 51   84.65    54.38   19.89   51.29
 52   85.00    52.50   19.92   52.82
 53   84.18    54.06   19.91   53.25
 54   84.16    51.66   19.94   52.85
 55   84.58    55.52   19.98   51.25
 56   84.75    51.57   19.98   53.42
 57   84.31    54.23   19.91   52.27
 58   84.21    53.09   19.88   51.10
 59   84.42    52.51   19.95   54.63
 60   84.40    51.61   19.98   53.55
 61   84.52    53.02   19.97   52.04
 62   84.71    54.43   19.98   52.93
 63   84.47    51.67   19.85   52.74
 64   84.16    52.22   19.82   51.51
 65   84.76    51.40   19.87   52.76
 66   84.64    53.40   19.95   53.80
 67   84.99    52.85   19.84   51.46
 68   84.32    51.21   19.97   50.41
 69   84.87    53.78   19.86   52.14
 70   84.28    54.47   19.89   54.11
 71   84.58    53.18   19.95   51.85
 72   84.41    51.96   19.98   53.34
 73   84.34    53.70   19.95   53.12
 74   84.83    54.35   19.81   52.99
 75   84.50    54.22   19.83   54.44
 76   84.51    51.80   19.90   53.08
 77   84.43    54.15   19.92   55.17
 78   84.43    53.52   19.93   54.10
 79   84.46    52.61   19.93   50.57
 80   84.92    51.70   19.90   52.92
 81   84.37    52.60   19.97   55.06
 82   84.73    53.68   19.81   52.10
 83   84.66    52.95   19.97   54.02
 84   84.30    54.03   20.00   51.99
 85   84.97    54.10   19.97   53.81
 86   84.79    53.76   19.98   53.78
