DTC: 60 , AVERAGE U: 41.48
========
DTC: 60 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
  3   59.89    40.71   19.92   39.77
  4   59.90    38.12   19.93   40.07
  5   59.85    38.38   19.88   37.41
  6   59.58    40.09   19.99   39.21
  7   59.96    39.78   19.81   40.53
  8   59.63    38.67   19.92   38.71
  9   59.52    39.62   19.90   37.88
 10   59.57    39.91   19.83   39.26
 11   59.84    39.78   19.83   37.49
 12   59.67    39.64   19.94   40.25
 13   59.43    41.01   19.99   39.76
 14   59.52    39.91   19.84   39.59
 15   59.89    40.53   19.85   39.57
 16   59.51    39.94   19.85   39.76
 17   59.55    39.03   19.95   37.92
 18   59.77    38.73   19.95   40.87
 19   59.98    40.61   19.98   38.28
 20   59.61    40.55   19.84   40.93
 21   59.51    39.40   19.86   40.90
 22   59.66    38.25   19.83   38.65
 23   59.90    38.60   19.92   37.48
 24   59.42    37.91   19.83   38.57
 25   59.76    38.85   19.92   38.54
 26   59.62    39.86   19.89   40.65
 27   59.85    38.99   19.80   39.92
 28   59.82    38.86   19.83   38.24
 29   59.83    38.89   19.88   41.89
 30   59.99    38.29   19.96   39.94
 31   59.92    36.96   19.85   39.00
 32   59.69    40.80   19.92   38.13
 33   59.87    38.93   19.98   40.68
 34   59.62    38.70   19.97   39.63
 35   59.67    39.80   19.82   39.60
 36   59.98    39.25   19.85   39.23
 37   59.89    37.02   20.00   38.93
 38   59.90    38.06   19.88   37.20
 39   59.45    38.64   19.92   38.49
 40   59.58    39.30   19.81   39.71
 41   59.84    38.65   19.84   38.44
 42   59.59    37.96   19.95   38.39
 43   59.57    40.40   19.85   38.34
 44   59.85    39.90   19.91   39.18
 45   59.54    39.00   19.94   38.79
 46   59.71    39.69   19.88   38.56
 47   59.85    40.56   19.96   40.72
 48   59.87    40.93   19.90   40.02
 49   59.61    38.20   19.87   39.95
 50   59.82    40.17   19.95   37.84
 51   59.65    37.87   19.93   43.36
 52   59.89    38.97   19.95   38.20
 53   59.55    40.29   19.84   37.62
 54   59.78    39.80   19.81   39.04
 55   59.68    39.07   19.84   39.43
 56   59.63    38.99   19.97   41.24
 57   59.54    37.71   19.89   40.56
 58   59.99    38.95   19.91   39.32
 59   59.88    40.42   19.94   40.67
 60   59.45    35.92   19.87   37.96
 61   59.87    38.13   19.86   38.99
 62   59.97    37.97   19.82   39.85
 63   59.73    39.67   19.94   39.06
 64   59.50    39.45   19.81   38.88
 65   59.56    38.13   19.90   38.96
 66   59.96    37.20   19.83   39.24
 67   59.49    37.44   19.86   38.05
 68   59.84    39.45   19.90   39.68
 69   59.72    39.52   19.98   39.93
 70   59.73    38.88   19.93   41.28
 71   59.61    38.51   19.96   40.10
 72   59.88    40.70   19.91   38.47
 73   59.74    39.84   19.84   39.44
 74   59.43    38.68   19.88   38.46
 75   59.68    37.84   19.93   38.79
 76   59.98    40.88   19.89   39.96
 77   59.95    38.42   19.91   38.21
 78   59.69    39.62   19.81   39.56
 79   59.72    39.39   19.86   38.63
 80   59.48    39.92   19.99   40.12
 81   59.60    40.11   19.87   38.17
 82   59.80    38.74   19.97   38.75
 83   59.95    38.38   19.96   39.03
 84   59.59    39.53   19.83   40.09
 85   59.47    38.21   19.97   38.90
 86   59.46    38.22   19.87   39.02
 87   59.58    39.80   19.95   38.95
 88   59.75    38.59   19.85   40.16
 89   59.68    39.96   19.94   41.29
 90   59.81    37.37   19.90   39.99
 91   59.56    38.77   19.99   39.47
 92   59.95    40.81   19.97   39.79
 93   59.75    38.28   19.83   39.60
 94   59.89    39.92   19.92   38.74
 95   59.61    37.63   19.85   39.67
 96   59.93    39.71   19.92   39.74
 97   59.77    40.81   19.94   40.78
 98   59.80    40.92   19.93   38.69
 99   59.90    37.82   19.88   39.60
DTC: 60 , AVERAGE U: 40.02
========
DTC: 60 , AVERAGE e: 0.52
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.99    38.09   19.85   38.33
  1   59.48    39.12   19.81   38.97
  2   59.79    38.84   19.89   39.74
  3   59.91    38.71   19.83   39.19
  4   59.45    38.13   19.91   38.79
  5   59.62    36.97   19.97   39.86
  6   59.84    36.75   19.83   37.71
  7   59.59    38.35   19.99   38.74
  8   59.42    39.81   19.88   38.44
  9   59.41    37.52   19.85   41.28
 10   59.51    37.61   19.85   37.93
 11   59.99    39.44   19.84   38.65
 12   59.62    39.77   19.87   37.62
 13   59.90    37.75   19.87   39.85
 14   59.46    38.13   19.92   38.47
 15   59.61    37.60   19.96   38.25
 16   59.74    41.08   19.86   37.95
 17   59.64    38.77   19.84   38.39
 18   59.84    39.78   19.93   38.16
 19   59.77    39.11   19.85   39.33
 20   59.69    39.34   19.87   37.20
 21   59.89    37.39   19.88   40.25
 22   59.71    36.14   19.94   40.07
 23   59.71    38.68   19.95   39.22
 24   59.59    38.02   19.83   39.00
 25   59.97    39.69   19.80   39.80
 26   59.63    39.81   19.80   38.71
 27   59.43    40.65   19.96   39.10
 28   59.96    39.81   19.93   40.24
 29   59.53    39.09   19.83   38.05
 30   59.94    39.46   19.83   38.78
 31   59.90    38.50   19.84   38.80
 32   59.71    38.17   19.85   39.67
 33   59.71    40.46   19.88   38.96
 34   59.84    39.10   19.99   39.71
 35   59.81    38.88   19.99   39.48
 36   59.99    39.26   19.90   39.84
 37   59.96    40.60   19.83   37.49
 38   59.77    39.45   19.86   39.71
 39   59.78    37.61   19.91   38.49
 40   59.55    40.08   19.92   38.61
 41   59.55    38.90   19.85   38.37
 42   59.81    40.91   19.85   36.92
 43   59.75    40.75   19.86   39.46
 44   59.62    39.57   19.97   41.39
 45   59.65    38.70   19.93   36.85
 46   59.43    37.80   19.89   37.76
 47   59.72    38.00   19.96   38.79
 48   59.47    40.03   19.89   39.37
 49   59.87    38.42   19.83   37.84
 50   59.65    37.54   19.86   38.57
 51   60.00    38.78   19.82   39.75
 52   59.67    37.60   19.97   38.58
 53   59.59    39.17   19.85   38.81
 54   59.58    39.65   20.00   39.14
 55   59.93    37.76   19.82   38.26
 56   59.94    38.66   19.83   39.13
 57   59.60    39.04   19.87   37.07
 58   59.60    39.37   19.89   38.36
 59   59.70    40.27   19.82   37.35
 60   59.74    40.54   20.00   37.08
 61   59.86    38.71   19.87   38.75
 62   59.45    40.01   19.85   38.34
 63   59.86    37.93   19.95   39.05
 64   59.44    38.04   19.91   38.06
 65   59.74    40.40   19.82   38.46
 66   59.63    38.47   19.93   39.78
 67   59.42    40.24   19.88   38.37
 68   59.55    39.11   19.86   40.42
 69   59.74    38.85   19.97   37.23
 70   59.46    38.16   19.96   38.99
 71   59.85    38.80   19.96   38.39
 72   59.81    39.95   19.85   39.80
 73   59.62    39.99   19.83   38.91
 74   59.65    40.58   19.83   39.47
 75   59.68    38.43   19.95   40.32
 76   59.70    38.01   19.86   38.16
 77   59.93    39.00   19.88   39.73
 78   59.51    39.36   19.89   39.63
 79   59.64    38.49   19.85   37.66
 80   59.57    39.43   19.98   39.83
 81   59.95    38.88   19.92   39.75
 82   59.41    38.59   19.94   38.03
 83   59.85    38.19   19.92   39.75
 84   59.84    39.75   19.93   38.99
 85   59.72    38.76   19.84   37.64
 86   59.43    37.99   19.91   38.70
 87   59.88    38.92   19.82   39.70
 88   59.41    37.39   19.97   40.24
 89   59.92    39.54   19.85   39.86
 90   59.58    39.56   19.81   39.12
 91   59.84    37.19   19.98   39.04
 92   59.97    38.01   19.85   39.10
 93   59.87    37.78   19.84   39.78
 94   59.60    39.59   20.00   39.45
 95   59.87    37.45   19.89   39.95
 96   59.51    35.84   19.96   40.02
 97   59.93    40.04   19.99   39.55
 98   59.74    38.78   19.92   39.33
 99   59.95    38.54   19.86   38.27
DTC: 60 , AVERAGE U: 40.02
========
DTC: 60 , AVERAGE e: 0.48
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.99    38.09   19.85   38.33
  1   59.48    39.12   19.81   38.97
  2   59.79    38.84   19.89   39.74
  3   59.91    38.71   19.83   39.19
  4   59.45    38.13   19.91   38.79
  5   59.62    36.97   19.97   39.86
  6   59.84    36.75   19.83   37.71
  7   59.59    38.35   19.99   38.74
  8   59.42    39.81   19.88   38.44
  9   59.41    37.52   19.85   41.28
 10   59.51    37.61   19.85   37.93
 11   59.99    39.44   19.84   38.65
 12   59.62    39.77   19.87   37.62
 13   59.90    37.75   19.87   39.85
 14   59.46    38.13   19.92   38.47
 15   59.61    37.60   19.96   38.25
 16   59.74    41.08   19.86   37.95
 17   59.64    38.77   19.84   38.39
 18   59.84    39.78   19.93   38.16
 19   59.77    39.11   19.85   39.33
 20   59.69    39.34   19.87   37.20
 21   59.89    37.39   19.88   40.25
 22   59.71    36.14   19.94   40.07
 23   59.71    38.68   19.95   39.22
 24   59.59    38.02   19.83   39.00
 25   59.97    39.69   19.80   39.80
 26   59.63    39.81   19.80   38.71
 27   59.43    40.65   19.96   39.10
 28   59.96    39.81   19.93   40.24
 29   59.53    39.09   19.83   38.05
 30   59.94    39.46   19.83   38.78
 31   59.90    38.50   19.84   38.80
 32   59.71    38.17   19.85   39.67
 33   59.71    40.46   19.88   38.96
 34   59.84    39.10   19.99   39.71
 35   59.81    38.88   19.99   39.48
 36   59.99    39.26   19.90   39.84
 37   59.96    40.60   19.83   37.49
 38   59.77    39.45   19.86   39.71
 39   59.78    37.61   19.91   38.49
 40   59.55    40.08   19.92   38.61
 41   59.55    38.90   19.85   38.37
 42   59.81    40.91   19.85   36.92
 43   59.75    40.75   19.86   39.46
 44   59.62    39.57   19.97   41.39
 45   59.65    38.70   19.93   36.85
 46   59.43    37.80   19.89   37.76
 47   59.72    38.00   19.96   38.79
 48   59.47    40.03   19.89   39.37
 49   59.87    38.42   19.83   37.84
 50   59.65    37.54   19.86   38.57
 51   60.00    38.78   19.82   39.75
 52   59.67    37.60   19.97   38.58
 53   59.59    39.17   19.85   38.81
 54   59.58    39.65   20.00   39.14
 55   59.93    37.76   19.82   38.26
 56   59.94    38.66   19.83   39.13
 57   59.60    39.04   19.87   37.07
 58   59.60    39.37   19.89   38.36
 59   59.70    40.27   19.82   37.35
 60   59.74    40.54   20.00   37.08
 61   59.86    38.71   19.87   38.75
 62   59.45    40.01   19.85   38.34
 63   59.86    37.93   19.95   39.05
 64   59.44    38.04   19.91   38.06
 65   59.74    40.40   19.82   38.46
 66   59.63    38.47   19.93   39.78
 67   59.42    40.24   19.88   38.37
 68   59.55    39.11   19.86   40.42
 69   59.74    38.85   19.97   37.23
 70   59.46    38.16   19.96   38.99
 71   59.85    38.80   19.96   38.39
 72   59.81    39.95   19.85   39.80
 73   59.62    39.99   19.83   38.91
 74   59.65    40.58   19.83   39.47
 75   59.68    38.43   19.95   40.32
 76   59.70    38.01   19.86   38.16
 77   59.93    39.00   19.88   39.73
 78   59.51    39.36   19.89   39.63
 79   59.64    38.49   19.85   37.66
 80   59.57    39.43   19.98   39.83
 81   59.95    38.88   19.92   39.75
 82   59.41    38.59   19.94   38.03
 83   59.85    38.19   19.92   39.75
 84   59.84    39.75   19.93   38.99
 85   59.72    38.76   19.84   37.64
 86   59.43    37.99   19.91   38.70
 87   59.88    38.92   19.82   39.70
 88   59.41    37.39   19.97   40.24
 89   59.92    39.54   19.85   39.86
 90   59.58    39.56   19.81   39.12
 91   59.84    37.19   19.98   39.04
 92   59.97    38.01   19.85   39.10
 93   59.87    37.78   19.84   39.78
 94   59.60    39.59   20.00   39.45
 95   59.87    37.45   19.89   39.95
 96   59.51    35.84   19.96   40.02
 97   59.93    40.04   19.99   39.55
 98   59.74    38.78   19.92   39.33
 99   59.95    38.54   19.86   38.27
DTC: 60 , AVERAGE U: 40.38
========
DTC: 60 , AVERAGE e: 0.52
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.44    39.50   19.82   38.63
  1   59.78    38.52   19.87   38.00
  2   59.58    39.96   19.86   39.20
  3   59.41    39.84   19.80   39.93
  4   59.46    38.40   19.90   39.04
  5   59.60    39.37   19.97   38.91
  6   59.40    39.44   19.88   38.27
  7   59.53    37.47   19.86   38.95
  8   59.54    40.33   19.81   40.53
  9   59.84    37.30   19.95   37.85
 10   59.58    38.06   19.97   38.39
 11   59.87    38.54   19.84   38.83
 12   59.65    39.10   19.82   40.28
 13   59.60    39.15   19.80   39.75
 14   59.51    38.86   19.81   39.12
 15   59.56    39.20   19.80   38.55
 16   59.56    38.84   19.87   39.01
 17   59.80    37.94   19.91   40.08
 18   59.65    38.19   19.97   38.31
 19   59.61    39.51   19.84   39.96
 20   59.44    38.13   19.84   39.60
 21   59.85    38.97   19.95   39.38
 22   59.89    37.32   19.84   39.97
 23   59.87    39.22   19.97   41.17
 24   59.87    38.93   19.98   37.51
 25   59.56    38.90   19.92   38.63
 26   59.84    39.04   20.00   39.84
 27   59.57    36.91   19.84   38.97
 28   59.47    39.24   19.85   39.19
 29   59.87    38.89   19.97   37.80
 30   59.91    38.12   19.90   36.37
 31   59.91    39.32   19.97   38.41
 32   59.96    39.58   19.80   38.23
 33   59.55    40.16   19.84   38.75
 34   59.95    40.55   19.86   37.04
 35   59.41    38.73   19.88   38.51
 36   59.90    38.34   19.82   39.40
 37   59.48    38.45   19.87   37.40
 38   59.64    39.81   19.98   40.34
 39   59.60    38.34   19.97   40.03
 40   59.56    40.01   19.82   38.10
 41   59.54    37.93   19.97   40.10
 42   59.62    37.60   19.81   38.58
 43   59.61    40.95   19.86   39.29
 44   59.79    39.44   19.82   38.43
 45   59.42    39.41   19.81   37.74
 46   59.95    39.44   19.85   38.11
 47   59.50    40.23   19.82   40.32
 48   59.65    39.62   19.97   38.44
 49   59.97    38.32   19.92   39.06
 50   59.65    38.97   19.91   39.73
 51   59.55    40.11   19.84   39.49
 52   59.83    40.29   19.86   38.97
 53   59.74    40.62   19.82   38.98
 54   59.80    38.45   19.82   40.00
 55   59.41    40.18   19.96   39.97
 56   59.52    36.45   19.93   37.97
 57   59.55    39.82   19.89   38.25
 58   59.49    38.84   19.99   39.37
 59   59.67    39.71   19.99   37.84
 60   59.52    41.57   19.99   40.49
 61   59.41    37.89   19.92   41.02
 62   59.96    38.59   19.96   38.33
 63   59.98    38.44   19.85   38.49
 64   59.68    39.66   19.86   39.37
 65   59.92    38.26   19.84   39.32
 66   59.52    38.89   19.94   37.39
 67   59.61    38.93   19.95   40.71
 68   59.94    38.72   19.85   40.79
 69   59.77    39.43   19.91   39.68
 70   59.89    38.00   19.93   38.18
 71   59.94    39.45   19.86   39.37
 72   59.55    39.72   19.96   39.42
 73   59.81    38.71   19.86   40.52
 74   59.69    37.99   19.82   40.00
 75   59.87    38.08   19.89   39.31
 76   59.88    40.55   19.99   39.68
 77   59.96    39.70   19.82   39.22
 78   59.93    38.85   19.92   40.48
 79   60.00    38.57   19.82   36.98
 80   59.67    39.19   19.95   40.20
 81   59.62    38.68   19.95   37.70
 82   59.52    39.57   19.85   38.32
 83   59.59    38.21   19.85   40.10
 84   59.78    39.10   19.83   38.85
 85   59.56    40.01   19.87   40.22
 86   59.42    37.79   19.97   38.54
 87   59.58    40.42   19.85   40.36
 88   59.42    37.89   19.92   40.25
 89   59.73    42.12   19.85   40.07
 90   59.91    39.82   19.81   38.18
 91   59.46    38.92   19.93   38.68
 92   59.60    38.40   19.90   38.18
 93   59.86    38.53   19.84   38.54
 94   59.92    40.54   19.90   36.67
 95   59.88    39.55   19.89   39.72
 96   59.60    40.75   19.89   39.19
 97   59.90    39.70   19.85   40.06
 98   59.61    37.72   19.82   38.70
 99   59.73    39.25   19.86   38.95
DTC: 60 , AVERAGE U: 40.38
========
DTC: 60 , AVERAGE e: 0.48
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.44    39.50   19.82   38.63
  1   59.78    38.52   19.87   38.00
  2   59.58    39.96   19.86   39.20
  3   59.41    39.84   19.80   39.93
  4   59.46    38.40   19.90   39.04
  5   59.60    39.37   19.97   38.91
  6   59.40    39.44   19.88   38.27
  7   59.53    37.47   19.86   38.95
  8   59.54    40.33   19.81   40.53
  9   59.84    37.30   19.95   37.85
 10   59.58    38.06   19.97   38.39
 11   59.87    38.54   19.84   38.83
 12   59.65    39.10   19.82   40.28
 13   59.60    39.15   19.80   39.75
 14   59.51    38.86   19.81   39.12
 15   59.56    39.20   19.80   38.55
 16   59.56    38.84   19.87   39.01
 17   59.80    37.94   19.91   40.08
 18   59.65    38.19   19.97   38.31
 19   59.61    39.51   19.84   39.96
 20   59.44    38.13   19.84   39.60
 21   59.85    38.97   19.95   39.38
 22   59.89    37.32   19.84   39.97
 23   59.87    39.22   19.97   41.17
 24   59.87    38.93   19.98   37.51
 25   59.56    38.90   19.92   38.63
 26   59.84    39.04   20.00   39.84
 27   59.57    36.91   19.84   38.97
 28   59.47    39.24   19.85   39.19
 29   59.87    38.89   19.97   37.80
 30   59.91    38.12   19.90   36.37
 31   59.91    39.32   19.97   38.41
 32   59.96    39.58   19.80   38.23
 33   59.55    40.16   19.84   38.75
 34   59.95    40.55   19.86   37.04
 35   59.41    38.73   19.88   38.51
 36   59.90    38.34   19.82   39.40
 37   59.48    38.45   19.87   37.40
 38   59.64    39.81   19.98   40.34
 39   59.60    38.34   19.97   40.03
 40   59.56    40.01   19.82   38.10
 41   59.54    37.93   19.97   40.10
 42   59.62    37.60   19.81   38.58
 43   59.61    40.95   19.86   39.29
 44   59.79    39.44   19.82   38.43
 45   59.42    39.41   19.81   37.74
 46   59.95    39.44   19.85   38.11
 47   59.50    40.23   19.82   40.32
 48   59.65    39.62   19.97   38.44
 49   59.97    38.32   19.92   39.06
 50   59.65    38.97   19.91   39.73
 51   59.55    40.11   19.84   39.49
 52   59.83    40.29   19.86   38.97
 53   59.74    40.62   19.82   38.98
 54   59.80    38.45   19.82   40.00
 55   59.41    40.18   19.96   39.97
 56   59.52    36.45   19.93   37.97
 57   59.55    39.82   19.89   38.25
 58   59.49    38.84   19.99   39.37
 59   59.67    39.71   19.99   37.84
 60   59.52    41.57   19.99   40.49
 61   59.41    37.89   19.92   41.02
 62   59.96    38.59   19.96   38.33
 63   59.98    38.44   19.85   38.49
 64   59.68    39.66   19.86   39.37
 65   59.92    38.26   19.84   39.32
 66   59.52    38.89   19.94   37.39
 67   59.61    38.93   19.95   40.71
 68   59.94    38.72   19.85   40.79
 69   59.77    39.43   19.91   39.68
 70   59.89    38.00   19.93   38.18
 71   59.94    39.45   19.86   39.37
 72   59.55    39.72   19.96   39.42
 73   59.81    38.71   19.86   40.52
 74   59.69    37.99   19.82   40.00
 75   59.87    38.08   19.89   39.31
 76   59.88    40.55   19.99   39.68
 77   59.96    39.70   19.82   39.22
 78   59.93    38.85   19.92   40.48
 79   60.00    38.57   19.82   36.98
 80   59.67    39.19   19.95   40.20
 81   59.62    38.68   19.95   37.70
 82   59.52    39.57   19.85   38.32
 83   59.59    38.21   19.85   40.10
 84   59.78    39.10   19.83   38.85
 85   59.56    40.01   19.87   40.22
 86   59.42    37.79   19.97   38.54
